Message Type,Device_ID,Sequence Number,Timestamp,Batch Count,Valid Checksum,Arrival,Duplicate Flag,Gap Flag,Bytes Per Report,CPU Time Per Report(ms)
1,1,145,1765563327,3,True,1765563327.606019,0,0,74,0.06845400002930546
1,1,146,1765563327,3,True,1765563327.621705,0,0,73,0.05460400006995769
1,1,147,1765563327,3,True,1765563327.6397636,0,0,74,0.0580019996050396
1,1,105,1765563326,1,True,1765563327.6564684,1,0,32,0.03540899979270762
1,1,104,1765563326,3,True,1765563327.656951,1,0,74,0.05058800070401048
1,1,106,1765563326,3,True,1765563327.658301,1,0,73,0.046999000005598646
1,1,65,1765563325,1,True,1765563327.6614528,1,0,31,0.03759299943340011
1,1,62,1765563325,2,True,1765563327.6663249,1,0,53,0.05099700047139777
1,1,61,1765563325,3,True,1765563327.6667128,1,0,74,0.05315100042935228
1,1,64,1765563325,1,True,1765563327.6680841,1,0,32,0.03881700013153022
1,1,148,1765563327,2,True,1765563327.6695406,0,0,52,0.03769699924305314
1,1,107,1765563326,1,True,1765563327.6718755,1,0,32,0.033908999284903985
1,1,63,1765563325,1,True,1765563327.6749973,1,0,32,0.029238000024633948
1,1,149,1765563327,1,True,1765563327.6807368,0,0,32,0.035836000279232394
1,1,150,1765563327,3,True,1765563327.7146952,0,0,73,0.07573499988211552
1,1,151,1765563327,1,True,1765563327.734467,0,0,32,0.03874100002576597
1,1,152,1765563327,2,True,1765563327.7570028,0,0,52,0.06842599941592198
1,1,110,1765563326,2,True,1765563327.7619035,1,0,53,0.055172999964270275
1,1,67,1765563325,3,True,1765563327.764435,1,0,74,0.08606400024291361
1,1,68,1765563325,2,True,1765563327.765739,1,0,53,0.06188499992276775
1,1,108,1765563326,1,True,1765563327.7673163,1,0,32,0.031051999940245878
1,1,153,1765563327,1,True,1765563327.767697,0,0,31,0.032181000278797
1,1,69,1765563325,3,True,1765563327.769342,1,0,73,0.06764699992345413
1,1,66,1765563325,2,True,1765563327.7725887,1,0,53,0.05193699962546816
1,1,109,1765563326,3,True,1765563327.7741523,1,0,74,0.06362200019793818
1,1,154,1765563327,1,True,1765563327.797659,0,0,31,0.057451999964541756
1,1,155,1765563327,2,True,1765563327.8069425,0,0,53,0.05120599962538108
1,1,156,1765563327,1,True,1765563327.8219717,0,0,32,0.04268100019544363
1,1,70,1765563325,3,True,1765563327.855885,1,0,73,0.06176100032462273
1,1,72,1765563325,2,True,1765563327.8577242,1,0,53,0.04519600042840466
1,1,73,1765563325,1,True,1765563327.8581932,1,0,32,0.02909600061684614
1,1,157,1765563327,1,True,1765563327.8595448,0,0,32,0.03306400049041258
1,1,112,1765563326,2,True,1765563327.8639784,1,0,51,0.053558999752567615
1,1,114,1765563326,2,True,1765563327.8648612,1,0,53,0.04201599949738011
1,1,71,1765563325,2,True,1765563327.8663096,1,0,53,0.04338300004746998
1,1,111,1765563326,1,True,1765563327.8692775,1,0,31,0.05146200055605732
1,1,113,1765563326,2,True,1765563327.8742461,1,0,53,0.05240099926595576
1,1,158,1765563327,2,True,1765563327.879047,0,0,52,0.0742069996704231
1,1,159,1765563327,3,True,1765563327.910434,0,0,74,0.07755800015729619
1,1,160,1765563327,3,True,1765563327.9304805,0,0,74,0.06991600002947962
1,1,161,1765563327,3,True,1765563327.944494,0,0,74,0.06105900047259638
1,1,76,1765563325,3,True,1765563327.9565227,1,0,74,0.06348900024022441
1,1,117,1765563326,2,True,1765563327.9629436,1,0,51,0.050740000006044284
1,1,74,1765563325,2,True,1765563327.9660177,1,0,53,0.0566830003663199
1,1,75,1765563325,1,True,1765563327.96784,1,0,32,0.02875500013033161
1,1,118,1765563326,1,True,1765563327.970808,1,0,32,0.03781100076594157
1,1,116,1765563326,2,True,1765563327.9715114,1,0,52,0.04277500011085067
1,1,78,1765563325,2,True,1765563327.9726274,1,0,53,0.033102000088547356
1,1,115,1765563326,1,True,1765563327.973719,1,0,31,0.028649999876506627
1,1,77,1765563325,1,True,1765563327.974781,1,0,31,0.03535200085025281
1,1,119,1765563326,1,True,1765563327.975323,1,0,32,0.027832999876409303
1,1,162,1765563327,1,True,1765563327.9975388,0,0,32,0.045726999815087765
1,1,163,1765563327,2,True,1765563328.0163538,0,0,53,0.0664509998387075
1,1,164,1765563327,3,True,1765563328.0216753,0,0,74,0.06381200000760145
1,1,165,1765563327,1,True,1765563328.0517979,0,0,32,0.05215500004851492
1,1,121,1765563326,2,True,1765563328.0571105,1,0,52,0.05548700028157327
1,1,81,1765563325,2,True,1765563328.057606,1,0,52,0.06470399966929108
1,1,83,1765563325,1,True,1765563328.0585392,1,0,32,0.030064000384300016
1,1,82,1765563325,2,True,1765563328.0605516,1,0,53,0.05329400028131204
1,1,80,1765563325,3,True,1765563328.0661683,1,0,73,0.06027100062055979
1,1,166,1765563327,1,True,1765563328.0700364,0,0,32,0.03458300034253625
1,1,38,1765563324,1,True,1765563328.070259,1,0,31,0.03236199972889153
1,1,120,1765563326,1,True,1765563328.0704575,1,0,32,0.031726000088383444
1,1,79,1765563325,3,True,1765563328.070659,1,0,72,0.05237300047156168
1,1,167,1765563327,3,True,1765563328.0922558,0,0,73,0.06535000011353986
1,1,168,1765563328,1,True,1765563328.1175272,0,0,32,0.04634400011127582
1,1,169,1765563328,3,True,1765563328.1308393,0,0,74,0.06928899983904557
1,1,40,1765563324,3,True,1765563328.1576455,1,0,74,0.07389399979729205
1,1,124,1765563327,2,True,1765563328.1586277,1,0,51,0.03281799945398234
1,1,84,1765563325,2,True,1765563328.158848,1,0,52,0.03709799966600258
1,1,122,1765563326,1,True,1765563328.1611154,1,0,32,0.03582699991966365
1,1,85,1765563326,1,True,1765563328.1625097,1,0,32,0.02752999989752425
1,1,88,1765563326,3,True,1765563328.1634688,1,0,74,0.04638300015358254
1,1,170,1765563328,2,True,1765563328.1640468,0,0,51,0.03743999968719436
1,1,43,1765563325,1,True,1765563328.1644852,1,0,32,0.027908999982173555
1,1,86,1765563326,2,True,1765563328.1646802,1,0,52,0.03812400063907262
1,1,41,1765563325,3,True,1765563328.1666803,1,0,74,0.056007999774010386
1,1,125,1765563327,3,True,1765563328.1673274,1,0,74,0.05589400007011136
1,1,123,1765563326,3,True,1765563328.1691797,1,0,73,0.04418099979375256
1,1,42,1765563325,2,True,1765563328.1755686,1,0,53,0.04870799966738559
1,1,87,1765563326,1,True,1765563328.1764565,1,0,32,0.025839999580057338
1,1,171,1765563328,1,True,1765563328.18417,0,0,32,0.040953000279841945
1,1,172,1765563328,2,True,1765563328.2060285,0,0,53,0.06297700019786134
1,1,173,1765563328,2,True,1765563328.2270076,0,0,52,0.0655960002404754
1,1,90,1765563326,2,True,1765563328.257399,1,0,53,0.07951299994601868
1,1,126,1765563327,3,True,1765563328.2588296,1,0,74,0.06580599983863067
1,1,47,1765563325,3,True,1765563328.2591813,1,0,74,0.05882799996470567
1,1,129,1765563327,3,True,1765563328.2635572,1,0,73,0.04837699998461176
1,1,174,1765563328,3,True,1765563328.2665923,0,0,74,0.06782700074836612
1,1,91,1765563326,1,True,1765563328.26686,1,0,31,0.03925399960280629
1,1,48,1765563325,2,True,1765563328.268526,1,0,53,0.04392400023789378
1,1,130,1765563327,1,True,1765563328.271223,1,0,32,0.03147000006720191
1,1,45,1765563325,2,True,1765563328.271462,1,0,52,0.05220200000621844
1,1,46,1765563325,2,True,1765563328.2717457,1,0,52,0.04738000006909715
1,1,127,1765563327,3,True,1765563328.2730803,1,0,74,0.05192599928705022
1,1,128,1765563327,1,True,1765563328.2736468,1,0,32,0.028745000236085616
1,1,92,1765563326,2,True,1765563328.27387,1,0,53,0.0547460003872402
1,1,89,1765563326,1,True,1765563328.2740867,1,0,32,0.03176300015184097
1,1,44,1765563325,2,True,1765563328.2755492,1,0,53,0.039975000618142076
1,1,175,1765563328,2,True,1765563328.3012981,0,0,53,0.07018199994490715
1,1,176,1765563328,2,True,1765563328.3173823,0,0,53,0.05555299958359683
1,1,177,1765563328,3,True,1765563328.3402472,0,0,74,0.08239899943873752
1,1,178,1765563328,1,True,1765563328.35065,0,0,32,0.06759900043107336
1,1,52,1765563325,1,True,1765563328.3584003,1,0,32,0.053341999773692805
1,1,134,1765563327,3,True,1765563328.3593547,1,0,74,0.05372099985834211
1,1,51,1765563325,2,True,1765563328.3627195,1,0,51,0.05285699990054127
1,1,133,1765563327,1,True,1765563328.3648436,1,0,32,0.03095699958066689
1,1,93,1765563326,3,True,1765563328.3650556,1,0,74,0.05227699966781074
1,1,95,1765563326,2,True,1765563328.3653228,1,0,51,0.07133100007195026
1,1,94,1765563326,3,True,1765563328.3672004,1,0,73,0.060678999943775125
1,1,50,1765563325,1,True,1765563328.3674486,1,0,32,0.05356899964681361
1,1,132,1765563327,3,True,1765563328.3687365,1,0,73,0.0507120003021555
1,1,49,1765563325,1,True,1765563328.370558,1,0,32,0.029408999580482487
1,1,131,1765563327,2,True,1765563328.3757465,1,0,52,0.04300399996282067
1,1,179,1765563328,2,True,1765563328.3812718,0,0,52,0.05558100019698031
1,1,180,1765563328,2,True,1765563328.3896768,0,0,53,0.12160599999333499
1,1,181,1765563328,3,True,1765563328.4067404,0,0,73,0.07104500036803074
1,1,137,1765563327,2,True,1765563328.458455,1,0,53,0.06774200028303312
1,1,138,1765563327,2,True,1765563328.4598966,1,0,52,0.04595499922288582
1,1,96,1765563326,3,True,1765563328.4620101,1,0,74,0.06534000021929387
1,1,55,1765563325,2,True,1765563328.4628277,1,0,53,0.045728000259259716
1,1,182,1765563328,2,True,1765563328.463452,0,0,53,0.04894599987892434
1,1,135,1765563327,1,True,1765563328.4636784,1,0,32,0.0342030007232097
1,1,99,1765563326,1,True,1765563328.4640925,1,0,32,0.030064000384300016
1,1,98,1765563326,3,True,1765563328.464299,1,0,74,0.057603999266575556
1,1,56,1765563325,2,True,1765563328.4654348,1,0,53,0.04223399992042687
1,1,100,1765563326,1,True,1765563328.4667592,1,0,32,0.03616799949668348
1,1,54,1765563325,1,True,1765563328.468208,1,0,32,0.0328840005749953
1,1,139,1765563327,2,True,1765563328.473915,1,0,53,0.07666599958611187
1,1,53,1765563325,1,True,1765563328.4748232,1,0,32,0.028716000088024884
1,1,97,1765563326,3,True,1765563328.4750338,1,0,74,0.043402000301284716
1,1,136,1765563327,2,True,1765563328.4753013,1,0,52,0.04387700028019026
1,1,183,1765563328,1,True,1765563328.4756517,0,0,31,0.03373800063855015
1,1,184,1765563328,3,True,1765563328.4849396,0,0,73,0.05971100017632125
1,1,185,1765563328,1,True,1765563328.5375586,0,0,32,0.04956300017511239
1,1,186,1765563328,1,True,1765563328.5465791,0,0,32,0.04967700078850612
1,1,102,1765563326,2,True,1765563328.5617151,1,0,53,0.05525899996428052
1,1,59,1765563325,3,True,1765563328.5651994,1,0,74,0.06323300021904288
1,1,60,1765563325,1,True,1765563328.5671942,1,0,32,0.029580000045825727
1,1,141,1765563327,2,True,1765563328.56762,1,0,53,0.05198300004849443
1,1,57,1765563325,3,True,1765563328.5711706,1,0,74,0.06015700000716606
1,1,103,1765563326,3,True,1765563328.571793,1,0,73,0.06899500021972926
1,1,58,1765563325,1,True,1765563328.5730572,1,0,32,0.029400000130408444
1,1,101,1765563326,2,True,1765563328.5739903,1,0,53,0.04050700044899713
1,1,187,1765563328,1,True,1765563328.5742106,0,0,32,0.03360499977134168
1,1,142,1765563327,3,True,1765563328.5745935,1,0,74,0.05875200076843612
1,1,140,1765563327,3,True,1765563328.576256,1,0,74,0.0501710001117317
1,1,188,1765563328,2,True,1765563328.5945961,0,0,53,0.05973899988021003
1,1,189,1765563328,3,True,1765563328.615901,0,0,73,0.045851000322727486
1,1,190,1765563328,2,True,1765563328.643634,0,0,52,0.06502700034616282
1,1,191,1765563328,1,True,1765563328.6532316,0,0,32,0.039994000871956814
1,1,106,1765563326,3,True,1765563328.6614807,1,0,73,0.059066000176244415
1,1,61,1765563325,3,True,1765563328.6627774,1,0,74,0.047606999942217954
1,1,144,1765563327,2,True,1765563328.6634662,1,0,53,0.042861000110860914
1,1,147,1765563327,3,True,1765563328.6647003,1,0,74,0.04608800009009428
1,1,192,1765563328,3,True,1765563328.665705,0,0,72,0.05147100000613136
1,1,65,1765563325,1,True,1765563328.6668227,1,0,31,0.047066000661288854
1,1,107,1765563326,1,True,1765563328.6701076,1,0,32,0.02987400057463674
1,1,62,1765563325,2,True,1765563328.6708007,1,0,53,0.03852299960271921
1,1,105,1765563326,1,True,1765563328.6724377,1,0,32,0.031213000511343125
1,1,145,1765563327,3,True,1765563328.672639,1,0,74,0.048101000174938235
1,1,143,1765563327,3,True,1765563328.6728494,1,0,74,0.044067000089853536
1,1,104,1765563326,3,True,1765563328.6733375,1,0,74,0.04972500028088689
1,1,146,1765563327,3,True,1765563328.6741374,1,0,73,0.04867000006925082
1,1,63,1765563325,1,True,1765563328.6766489,1,0,32,0.03697600004670676
1,1,64,1765563325,1,True,1765563328.6773345,1,0,32,0.044426999920688104
1,1,193,1765563328,2,True,1765563328.6877093,0,0,52,0.04563200036500348
1,1,194,1765563328,1,True,1765563328.7148814,0,0,32,0.04471200008993037
1,1,195,1765563328,3,True,1765563328.7310717,0,0,74,0.0934390000111307
1,1,196,1765563328,2,True,1765563328.7486105,0,0,53,0.06290000055741984
1,1,149,1765563327,1,True,1765563328.7598267,1,0,32,0.038094999581517186
1,1,109,1765563326,3,True,1765563328.7616107,1,0,74,0.049981000302068423
1,1,110,1765563326,2,True,1765563328.7622023,1,0,53,0.04020300002594013
1,1,152,1765563327,2,True,1765563328.764005,1,0,52,0.048422999498143326
1,1,151,1765563327,1,True,1765563328.7642615,1,0,32,0.03763000040635234
1,1,68,1765563325,2,True,1765563328.7668264,1,0,53,0.03506699977151584
1,1,67,1765563325,3,True,1765563328.7683809,1,0,74,0.04524299947661348
1,1,108,1765563326,1,True,1765563328.7702246,1,0,32,0.029087000257277396
1,1,69,1765563325,3,True,1765563328.770415,1,0,73,0.042081999708898365
1,1,66,1765563325,2,True,1765563328.7706344,1,0,53,0.04380100017442601
1,1,150,1765563327,3,True,1765563328.7716682,1,0,73,0.04829099998460151
1,1,148,1765563327,2,True,1765563328.7748256,1,0,52,0.047977000576793216
1,1,197,1765563328,3,True,1765563328.7752779,0,0,74,0.058675999753177166
1,1,198,1765563328,2,True,1765563328.7959929,0,0,53,0.05992899968987331
1,1,199,1765563328,3,True,1765563328.8360589,0,0,74,0.07209900013549486
1,1,155,1765563327,2,True,1765563328.8600373,1,0,53,0.05574199985858286
1,1,200,1765563328,2,True,1765563328.8603208,0,0,53,0.04953499956172891
1,1,70,1765563325,3,True,1765563328.861806,1,0,73,0.04743699992104666
1,1,112,1765563326,2,True,1765563328.8621254,1,0,51,0.06142899928818224
1,1,114,1765563326,2,True,1765563328.862449,1,0,53,0.060803000451414846
1,1,113,1765563326,2,True,1765563328.8628876,1,0,53,0.04475900004763389
1,1,72,1765563325,2,True,1765563328.8636363,1,0,53,0.041295000301033724
1,1,154,1765563327,1,True,1765563328.8659484,1,0,31,0.0316399991788785
1,1,156,1765563327,1,True,1765563328.8664055,1,0,32,0.02940900048997719
1,1,73,1765563325,1,True,1765563328.8666115,1,0,32,0.0337290002789814
1,1,153,1765563327,1,True,1765563328.8674023,1,0,31,0.028354999813018367
1,1,71,1765563325,2,True,1765563328.8688235,1,0,53,0.04308000006858492
1,1,157,1765563327,1,True,1765563328.8705254,1,0,32,0.02995999966515228
1,1,111,1765563326,1,True,1765563328.872051,1,0,31,0.04162599998380756
1,1,201,1765563328,1,True,1765563328.8845341,0,0,32,0.050843999815697316
1,1,202,1765563328,1,True,1765563328.8966484,0,0,32,0.04277599964552792
1,1,203,1765563328,3,True,1765563328.9247885,0,0,72,0.0725840000086464
1,1,204,1765563328,2,True,1765563328.9279501,0,0,52,0.056199000027845614
1,1,205,1765563328,1,True,1765563328.9516847,0,0,32,0.040658000216353685
1,1,115,1765563326,1,True,1765563328.960702,1,0,31,0.039292000110435765
1,1,159,1765563327,3,True,1765563328.962975,1,0,74,0.058741999964695424
1,1,76,1765563325,3,True,1765563328.9639533,1,0,74,0.05184099973121192
1,1,117,1765563326,2,True,1765563328.9678452,1,0,51,0.037629999496857636
1,1,158,1765563327,2,True,1765563328.968383,1,0,52,0.0518040005772491
1,1,119,1765563326,1,True,1765563328.9686348,1,0,32,0.03889199979312252
1,1,75,1765563325,1,True,1765563328.969076,1,0,32,0.028858999939984642
1,1,161,1765563327,3,True,1765563328.9734027,1,0,74,0.05514499935088679
1,1,77,1765563325,1,True,1765563328.9743617,1,0,31,0.029826999707438517
1,1,74,1765563325,2,True,1765563328.9748673,1,0,53,0.04229100068187108
1,1,160,1765563327,3,True,1765563328.9751048,1,0,74,0.08269300087704323
1,1,116,1765563326,2,True,1765563328.9753559,1,0,52,0.038115000279503874
1,1,118,1765563326,1,True,1765563328.9755523,1,0,32,0.032371999623137526
1,1,206,1765563328,3,True,1765563328.9767632,0,0,74,0.04961000013281591
1,1,78,1765563325,2,True,1765563328.9791112,1,0,53,0.0974080003288691
1,1,207,1765563328,1,True,1765563328.9982953,0,0,32,0.03920600011042552
1,1,208,1765563328,3,True,1765563329.0184627,0,0,74,0.07066599937388673
1,1,209,1765563328,1,True,1765563329.0455117,0,0,32,0.04499599981500069
1,1,210,1765563328,1,True,1765563329.0552423,0,0,31,0.038113999835331924
1,1,163,1765563327,2,True,1765563329.0606241,1,0,53,0.05039899951952975
1,1,1,1765563525,1,True,1765563525.44947,1,0,32,0.09202500041283201
1,1,2,1765563525,1,True,1765563525.466347,1,0,32,0.04072800038557034
1,1,3,1765563525,3,True,1765563525.4813268,1,0,74,0.07174900019890629
1,1,4,1765563525,1,True,1765563525.5259314,1,0,32,0.06295200000749901
1,1,5,1765563525,2,True,1765563525.5405161,1,0,53,0.07930499941721791
1,1,6,1765563525,2,True,1765563525.5729988,1,0,53,0.06385300002875738
1,1,7,1765563525,2,True,1765563525.5963306,1,0,52,0.057294999351142906
1,1,8,1765563525,1,True,1765563525.5997045,1,0,31,0.04022399934910936
1,1,9,1765563525,2,True,1765563525.6347277,1,0,53,0.04820699996344047
1,1,10,1765563525,2,True,1765563525.642705,1,0,52,0.05074599994259188
1,1,11,1765563525,2,True,1765563525.6736822,1,0,53,0.06424099956348073
1,1,12,1765563525,2,True,1765563525.725519,1,0,53,0.08116499975585612
1,1,13,1765563525,3,True,1765563525.7568233,1,0,74,0.058554000133881345
1,1,14,1765563525,1,True,1765563525.7783272,1,0,32,0.042986000153177883
1,1,15,1765563525,3,True,1765563525.7804627,1,0,73,0.061498999457398895
1,1,16,1765563525,2,True,1765563525.8039014,1,0,53,0.07748399912088644
1,1,17,1765563525,3,True,1765563525.8533797,1,0,74,0.07750399981887313
1,1,18,1765563525,3,True,1765563525.877963,1,0,71,0.06796999969083117
1,1,19,1765563525,3,True,1765563525.9218261,1,0,73,0.07629299943801016
1,1,20,1765563525,2,True,1765563525.9543078,1,0,50,0.04339299994171597
1,1,21,1765563525,1,True,1765563525.9793017,1,0,32,0.04599800013238564
1,1,22,1765563525,3,True,1765563525.9893558,1,0,74,0.06603300062124617
1,1,23,1765563525,2,True,1765563526.0137017,1,0,53,0.057264999668404926
1,1,24,1765563525,3,True,1765563526.0341866,1,0,73,0.054300999181577936
1,1,25,1765563525,1,True,1765563526.0515602,1,0,32,0.03953700070269406
1,1,26,1765563525,1,True,1765563526.0795803,1,0,32,0.04648199956136523
1,1,27,1765563525,3,True,1765563526.0850568,1,0,74,0.08898400028556352
1,1,28,1765563526,1,True,1765563526.1027613,1,0,32,0.040534000618208665
1,1,29,1765563526,3,True,1765563526.1376948,1,0,74,0.07179700060078176
1,1,30,1765563526,3,True,1765563526.1563597,1,0,73,0.06709899935231078
1,1,31,1765563526,1,True,1765563526.1617644,1,0,32,0.03128200023638783
1,1,32,1765563526,1,True,1765563526.1932216,1,0,32,0.04377999994176207
1,1,33,1765563526,1,True,1765563526.2090614,1,0,32,0.08080699990387075
1,1,34,1765563526,2,True,1765563526.236803,1,0,53,0.051326999709999654
1,1,35,1765563526,2,True,1765563526.2794788,1,0,53,0.07082800038915593
1,1,36,1765563526,2,True,1765563526.2823017,1,0,53,0.04449600055522751
1,1,37,1765563526,1,True,1765563526.3366187,1,0,32,0.05419400076789316
1,1,38,1765563526,2,True,1765563526.3651342,1,0,51,0.05441699977382086
1,1,39,1765563526,2,True,1765563526.3917274,1,0,52,0.06236199988052249
1,1,40,1765563526,3,True,1765563526.410835,1,0,74,0.07984800049598562
1,1,41,1765563526,3,True,1765563526.4310415,1,0,74,0.0771550003264565
1,1,42,1765563526,3,True,1765563526.479456,1,0,74,0.08353900011570659
1,1,43,1765563526,2,True,1765563526.502344,1,0,53,0.05097800021758303
1,1,44,1765563526,3,True,1765563526.5142562,1,0,72,0.06496700007119216
1,1,45,1765563526,1,True,1765563526.5332685,1,0,31,0.04320799962442834
1,1,46,1765563526,1,True,1765563526.6209726,1,0,32,0.05295500068314141
1,1,47,1765563526,3,True,1765563526.6432354,1,0,74,0.05867000072612427
1,1,48,1765563526,3,True,1765563526.6484916,1,0,74,0.05111399968882324
1,1,49,1765563526,3,True,1765563526.672573,1,0,73,0.06422200021916069
1,1,50,1765563526,1,True,1765563526.6871967,1,0,32,0.053157999900577124
1,1,51,1765563526,3,True,1765563526.7175117,1,0,74,0.06122800004959572
1,1,52,1765563526,1,True,1765563526.7246397,1,0,32,0.03200900027877651
1,1,53,1765563526,3,True,1765563526.7630444,1,0,73,0.06152799960545963
1,1,54,1765563526,3,True,1765563526.7731724,1,0,74,0.0605589993938338
1,1,55,1765563526,2,True,1765563526.796267,1,0,53,0.060743000176444184
1,1,56,1765563526,2,True,1765563526.810101,1,0,53,0.04046699996251846
1,1,57,1765563526,3,True,1765563526.840262,1,0,73,0.10123900028702337
1,1,16,1765563525,2,True,1765563526.8407223,1,0,53,0.04695799998444272
1,1,14,1765563525,1,True,1765563526.8410776,1,0,32,0.04150299992033979
1,1,15,1765563525,3,True,1765563526.842673,1,0,73,0.0806520001788158
1,1,58,1765563526,2,True,1765563526.858567,1,0,53,0.05535600030270871
1,1,59,1765563526,3,True,1765563526.8660862,1,0,73,0.05722700007027015
1,1,60,1765563526,1,True,1765563526.9041703,1,0,32,0.05479499941429822
1,1,61,1765563526,2,True,1765563526.9158173,1,0,53,0.05890300053579267
1,1,62,1765563526,3,True,1765563526.933946,1,0,73,0.07060500047373353
1,1,19,1765563525,3,True,1765563526.939802,1,0,73,0.050814000132959336
1,1,18,1765563525,3,True,1765563526.9441113,1,0,71,0.05252800019661663
1,1,17,1765563525,3,True,1765563526.944355,1,0,74,0.04583400004776195
1,1,63,1765563526,1,True,1765563526.9524329,1,0,32,0.029896999876655173
1,1,64,1765563526,1,True,1765563527.0089386,1,0,32,0.05220800085226074
1,1,21,1765563525,1,True,1765563527.0487592,1,0,32,0.04778099992108764
1,1,23,1765563525,2,True,1765563527.049084,1,0,53,0.022311999600788113
1,1,24,1765563525,3,True,1765563527.0507407,1,0,73,0.05314800000633113
1,1,22,1765563525,3,True,1765563527.052152,1,0,74,0.05026100006944034
1,1,20,1765563525,2,True,1765563527.05256,1,0,50,0.052538000090862624
1,1,65,1765563526,1,True,1765563527.077951,1,0,32,0.047868000365269836
1,1,66,1765563526,3,True,1765563527.1036446,1,0,73,0.06308799947873922
1,1,67,1765563527,1,True,1765563527.1259806,1,0,32,0.04860399985773256
1,1,29,1765563526,3,True,1765563527.1415136,1,0,74,0.054213000112213194
1,1,26,1765563525,1,True,1765563527.1420274,1,0,32,0.028309000299486797
1,1,25,1765563525,1,True,1765563527.1422591,1,0,32,0.025024000024131965
